time,paymentservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,adservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,paymentservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,adservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,paymentservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,adservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,paymentservice_error,frontend_error,frontend-external_error,productcatalogservice_error,paymentservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,adservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,paymentservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,adservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692660027,0.8915496779533955,4.387258692084195,0.6739411981567658,5.253089364004725,0.5686245917055333,10.391352764806363,6.3994708913335545,0.1967850893061236,5.866286299772449,5.325251061179125,0.2736053811042208,0.7829392100175263,96239616,42926080,14131200,48336896,42127360,19738624,127647744,33533952,9527296,50024448,3088384,9064448,62.0,98.0,4.0,320.0,4.0,60.0,56.0,10.0,572.0,54.0,42.0,0,0,0,0,0.0003322664770033,0.0018120095530535,0.3355263157894738,0.0015712932259592,0.0026806722689075,1.4572630646589904,0.0027190082644628,0.0071428571428573,0.1762369791666667,0.0003762268266085,0.0034122448979591,0.0043776867963152,1.4500000000000002,0.0043639033633349,0.0045361344537815,2.294286979627989,0.0045438016528925,0.2199820238184406,0.2372265625,0.003819956616052
1692660028,0.8503325354661717,4.387258692084196,0.6739411981567658,6.226529038395976,0.5686245917055333,12.23837959034716,6.3994708913335545,0.200882601863122,5.897322936356709,5.325251061179125,0.2736053811042208,0.7882068346879288,96239616,42926080,14131200,44466176,42127360,19890176,127647744,33533952,9527296,50024448,3088384,9064448,36.0,82.0,0.0,246.0,0.0,38.0,36.0,2.0,464.0,78.0,26.0,0,0,0,0,0.0003323459715639,0.0018184594502884,0.3237179487179488,0.00157483756645,0.002671875,1.4565032587135165,0.002734375,0.0034585987261146,0.1762206148282097,0.0003800436205016,0.0034133915574963,0.0043788937902952,1.3975000000000004,0.004364489072652,0.004534375,2.294020969113063,0.004546875,0.2198377949183303,0.2371971066907775,0.003842947368421
1692660029,0.8503325354661717,4.387258692084196,0.6739411981567658,6.226529038395976,0.5686245917055333,12.23837959034716,6.3994708913335545,0.2049801144201203,5.8973229363567095,4.289159197652951,0.2736053811042208,0.7882068346879288,96239616,42926080,14131200,44466176,42127360,19890176,127647744,33533952,9527296,50024448,3088384,9064448,28.0,66.0,0.0,244.0,0.0,38.0,36.0,0.0,454.0,50.0,44.0,0,0,0,0,0.0003323459715639,0.0018184594502884,0.3237179487179488,0.00157483756645,0.002671875,1.4565032587135165,0.002734375,0.1066026455421866,0.1763192041522491,0.0003800436205016,0.0034133915574963,0.0043788937902952,1.3975000000000004,0.004364489072652,0.004534375,2.294020969113063,0.004546875,0.2213205291084373,0.2373745674740484,0.003842947368421
1692660030,0.8503325354661717,4.387258692084196,0.6352814187242812,6.226529038395976,0.5686245917055333,12.23837959034716,6.3994708913335545,0.2090776269771187,5.8973229363567095,4.3777127804436144,0.2736053811042208,0.7882068346879288,96239616,42926080,14131200,44466176,42127360,19890176,127647744,33533952,9527296,50024448,3088384,9064448,40.0,66.0,0.0,228.0,0.0,44.0,38.0,0.0,496.0,60.0,22.0,0,0,0,0,0.0003268271439036,0.0018249998877782,0.330128369516636,0.0014644679081139,0.0026719284733616,1.4565699911216337,0.0027343851866717,0.000485899519942,0.1762254160363086,0.0003743194147861,0.0033278473201911,0.0043805569491242,1.4026319351491177,0.004344171366373,0.0045343856946723,2.294155075466114,0.0045468770373343,0.2187104590881445,0.2372057488653555,0.0038018600521273
1692660031,0.8503325354661717,4.387258692084196,0.6352814187242812,6.226529038395976,0.5686245917055333,12.23837959034716,6.3517660882644575,0.2097004488857825,5.8973229363567095,4.46626636323428,0.2333542294690523,0.7882068346879288,96239616,42926080,14131200,44466176,42127360,19890176,127651840,33533952,9527296,50024448,3088384,9064448,40.0,86.0,0.0,214.0,0.0,34.0,42.0,2.0,416.0,64.0,26.0,0,0,0,0,0.0003309441502706,0.0018080877313228,0.328125,0.0016909309309309,0.002671875,1.4573067119796093,0.0027868573808588,0.0091808097784557,0.1763195846553216,0.0003784871244635,0.0033925675592318,0.0043769705277587,1.3394736842105268,0.0043873873873873,0.004534375,2.294180118946474,0.0045573714761717,0.2199937265617103,0.2373752523795788,0.0038276150627615
1692660032,0.8503325354661717,4.20796010928964,0.6352814187242812,6.226529038395976,0.5686245917055333,12.238379590347156,6.3517660882644575,0.2056029363287841,5.8973229363567095,5.313214967439897,0.2742095635836773,0.7882068346879288,96239616,42926080,14131200,44466176,42127360,19890176,127651840,33533952,9527296,50024448,3084288,9064448,42.0,96.0,0.0,262.0,0.0,40.0,50.0,4.0,488.0,70.0,42.0,0,0,0,0,0.0003309425382305,0.0017990331491712,0.3322368421052631,0.0015672319082875,0.0026440677966101,1.455365058855668,0.0027457330516122,0.0048538394668211,0.1763195846553216,0.0003731223175965,0.0033925429664725,0.0043752762430939,1.2911764705882345,0.0043623596847384,0.004528813559322,2.293219047035836,0.0045491466103224,0.219961189595003,0.2373752523795788,0.003793886462882
1692660033,0.8503325354661717,4.20796010928964,0.6352814187242812,6.226529038395976,0.5686245917055333,12.238379590347156,6.3517660882644575,0.2015054237717858,5.858513511575949,4.524977388624492,0.2742095635836773,0.7882068346879288,96239616,42926080,14131200,44466176,42127360,19890176,127651840,33533952,9469952,50024448,3084288,9064448,42.0,96.0,2.0,270.0,0.0,40.0,46.0,2.0,480.0,66.0,32.0,0,0,0,0,0.0003314341753402,0.0018048109965635,0.3223684210526317,0.0015697937775658,0.0026859504132231,1.4565867697049577,0.0027599706317008,0.0027302727325412,0.1762915407854985,0.0003768776824034,0.0034002154325716,0.0043763573883161,1.2294117647058855,0.0043627845988794,0.0045371900826446,2.293370362239918,0.0045519941263401,0.219786015493016,0.2373247734138972,0.0038177966101694
1692660034,0.8503325354661717,4.20796010928964,0.6352814187242812,6.226529038395976,0.5686245917055333,12.238379590347156,6.3517660882644575,0.1974079112147874,5.858513511575949,4.436423805833827,0.2742095635836773,0.7882068346879288,96239616,42926080,14131200,44466176,42127360,19890176,127651840,33533952,9469952,50024448,3084288,9064448,70.0,136.0,4.0,488.0,4.0,50.0,52.0,4.0,306.0,12.0,26.0,0,0,0,0,0.0003314374216436,0.0018048274297477,0.3223680252669575,0.001569805003451,0.0026860023284976,1.4565868263473054,0.002760038404828,0.1064220641814576,0.1762362637362637,0.0003768884150836,0.0034002643467207,0.0043763604632776,1.2294061286581162,0.0043627865721583,0.0045372004656995,2.2933704020530365,0.0045520076809656,0.2212844128362915,0.2372252747252747,0.0038178629119169
1692660035,0.8503325354661717,4.20796010928964,0.6352814187242812,6.226529038395976,0.5696253944044746,12.238379590347156,6.3517660882644575,0.3019984077941879,5.858513511575949,5.194882332673738,0.2742095635836773,0.7882068346879288,96239616,42926080,14131200,44466176,42127360,19890176,127651840,33628160,9469952,50024448,3084288,9064448,32.0,82.0,4.0,272.0,4.0,44.0,22.0,4.0,500.0,56.0,28.0,0,0,0,0,0.0003277562793452,0.0018147047901968,0.3214285714285714,0.0014490848156741,0.0026859504132231,1.4581842576028623,0.00276,0.0004885660572717,0.1762406015037594,0.0003759754738015,0.0033436957441005,0.0043772001485332,1.24375,0.0043356019592678,0.0045371900826446,2.2930679785330947,0.004552,0.218904366713276,0.2372330827067669,0.0038124168514412
1692660036,0.8503325354661717,4.20796010928964,0.6352814187242812,6.226529038395976,0.5696253944044746,12.238379590347156,6.385536574108206,0.3019984077941879,5.858513511575949,5.194882332673738,0.2742095635836773,0.7882068346879288,96239616,42926080,14131200,44466176,42127360,19890176,127651840,33628160,9469952,50024448,3084288,9064448,56.0,94.0,0.0,304.0,0.0,46.0,56.0,2.0,389.159,42.0,12.0,0,0,0,0,0.0003339557932773,0.0018449826989619,0.3229166666666667,0.0016759136412977,0.0026859504132231,1.4554185779816515,0.0028016278187811,0.1000699678999685,0.1766778036025566,0.0003794294757713,0.0034369932289884,0.0044442906574394,1.3083333333333342,0.0043861295380533,0.0045371900826446,2.2924598623853214,0.0045603255637562,0.2200139935799937,0.2380200464846019,0.0038333182725713
1692660037,0.8503325354661717,4.20796010928964,0.6352814187242812,6.226529038395976,0.5667552250742667,12.238379590347156,6.385536574108206,0.3019984077941878,5.858513511575949,5.194882332673738,0.2742095635836773,0.7882068346879288,96239616,42926080,14131200,44466176,42127360,19890176,127651840,33628160,9469952,50024448,3084288,9064448,46.0,98.0,0.0,324.0,0.0,36.0,32.0,4.0,490.032,70.0,28.0,0,0,0,0,0.0003339787028073,0.0018401815247883,0.3161749256190012,0.0015927603671148,0.0026667193049738,1.457676286819399,0.0027868889460899,0.0098396269090083,0.1766778036025566,0.000375688384986,0.0034373177842565,0.0044436434050793,1.299982349974785,0.0043780637327297,0.0045333438609947,2.292963403748884,0.0045573777892179,0.2199970202814764,0.2380200464846019,0.0038104511512596
1692660038,0.8346058670875253,4.20796010928964,0.6352814187242812,6.226529038395976,0.5667552250742667,12.238379590347156,6.385536574108206,0.3019984077941878,5.858513511575949,5.194882332673738,0.2742095635836773,0.7882068346879288,96239616,42926080,14131200,44466176,42127360,19890176,127651840,33628160,9469952,50024448,3084288,9064448,44.0,76.0,0.0,164.0,0.0,42.0,44.0,2.0,482.0,52.0,14.0,0,0,0,0,0.0003351554907677,0.0018481494292632,0.3229166666666667,0.0015975271229628,0.0026451612903225,1.453089244851259,0.0028015267175572,0.0036731013767209,0.1767452402538531,0.0003805646036916,0.0034536796536796,0.004449325492909,1.3552631578947358,0.0043788141504758,0.0045290322580645,2.29233409610984,0.0045603053435114,0.2198685425016072,0.2381414324569356,0.00384
1692660039,0.8346058670875253,4.20796010928964,0.6352814187242812,6.226529038395976,0.5667552250742667,12.177390342054675,6.385536574108206,0.3019984077941878,5.858513511575949,5.194882332673738,0.2742095635836773,0.8048636287980854,96239616,42926080,14131200,44466176,42127360,19890176,127651840,33628160,9469952,50024448,3084288,9064448,42.0,84.0,0.0,344.0,0.0,38.0,48.0,0.0,470.0,56.0,24.0,0,0,0,0,0.0003351529549925,0.0018475461270328,0.3229171337163142,0.0015982350672326,0.0026450365507981,1.4530897287410396,0.0028019472009954,0.1057851250846058,0.1771678871892011,0.0003805444517809,0.0034536447279834,0.0044492166975977,1.3552702000738055,0.0043789473662481,0.0045290073101596,2.2923341280401104,0.004560389440199,0.2211570250169212,0.2389021969405621,0.0038398819864738
1692660040,0.8346058670875253,4.085917799334868,0.6910324707745914,6.226529038395976,0.5667552250742667,12.177390342054675,6.385536574108206,0.3019984077941878,5.858513511575949,5.194882332673738,0.2742095635836773,0.8099799915001124,96239616,42930176,14004224,44466176,42127360,19890176,127651840,33628160,9469952,50024448,3084288,9064448,46.0,64.0,0.0,230.0,0.0,40.0,34.0,2.0,468.0,52.0,18.0,0,0,0,0,0.0003288386814218,0.0018386486673624,0.3181816676398625,0.0015022354960301,0.002644661780232,1.4527672813370864,0.0028018672507505,0.0004883843161705,0.1772580255226982,0.0003742849044009,0.0033614334511953,0.0044531530187591,1.3333369764124643,0.0043621492420537,0.0045289323560464,2.2923386089927344,0.0045603734501501,0.2188209411237326,0.2390644459408568,0.0038015009154165
1692660041,0.8346058670875253,4.085917799334868,0.6910324707745914,6.226529038395976,0.5667552250742667,12.177390342054675,6.382966863315217,0.3019984077941878,5.858513511575948,5.194882332673738,0.2742095635836773,0.8099799915001124,96239616,42930176,14004224,44466176,42127360,19890176,127651840,33628160,9469952,50024448,3084288,9064448,58.0,98.0,4.0,260.0,4.0,48.0,50.0,4.0,410.0,60.0,12.0,0,0,0,0,0.0003341795736594,0.0018158133118924,0.3194444444444445,0.0017033301219612,0.00264442522528,1.4505541247726228,0.0028017429448127,0.1000969978911251,0.1771609074700106,0.0003830059962238,0.0034471733085011,0.004449869421468,1.2833336136055358,0.0044028449063222,0.004528885045056,2.292156859836408,0.0045603485889625,0.220019399578225,0.238889633446019,0.0038538961687622
1692660042,0.7194256207301853,4.085917799334868,0.7191302365243579,6.226529038395976,0.5667552250742667,12.177390342054675,6.382966863315217,0.3019984077941878,5.858513511575948,5.194882332673738,0.2742095635836773,0.8099799915001124,96239616,42930176,14004224,44466176,42127360,19890176,127651840,33628160,9469952,50024448,3084288,9064448,46.0,68.0,0.0,262.0,0.0,36.0,36.0,2.0,406.0,40.0,20.0,0,0,0,0,0.000334177085456,0.0018104870719125,0.3124989494209209,0.0015778610707158,0.0026239913249057,1.4514218009478672,0.0027561343920899,0.0073893578550713,0.1771609425651877,0.0003794311772434,0.0034471381110593,0.0044492180063726,1.2735304499840343,0.0043773348627698,0.0045247982649811,2.292417061611374,0.0045512268784179,0.2199849561492196,0.238889696617338,0.0038332541229705
1692660043,0.8270795501565611,4.085917799334868,0.7191302365243579,6.2189177139779925,0.5667552250742667,12.177390342054675,6.382966863315217,0.3019984077941878,5.858513511575948,5.194882332673738,0.2742095635836773,0.8099799915001124,96239616,42930176,14004224,45965312,42127360,19890176,127651840,33628160,9469952,50024448,3084288,9064448,42.0,78.0,4.0,264.0,4.0,32.0,34.0,4.0,422.0,64.0,20.0,0,0,0,0,0.0003338708656888,0.0018169503299756,0.320945945945946,0.0015825219941348,0.0026290322580645,1.448936090808599,0.0027709923664122,0.0036284361838853,0.1772340425531915,0.0003837084673097,0.0034428956733013,0.0044511983327544,1.2750000000000008,0.004378064516129,0.0045258064516129,2.2918297713824267,0.0045541984732824,0.2198416908529535,0.2390212765957446,0.0038578313253012
1692660044,0.8270795501565611,4.085917799334868,0.7191302365243579,5.36359636934285,0.5667552250742667,12.177390342054675,6.382966863315217,0.3019984077941878,5.858513511575948,5.194882332673738,0.2742095635836773,0.8099799915001124,96239616,42930176,14004224,45965312,42127360,19890176,127651840,33628160,9469952,50024448,3084288,9064448,44.0,36.0,0.0,126.0,0.0,30.0,34.0,2.0,414.0,46.0,18.0,0,0,0,0,0.0003338974854932,0.0018169503299756,0.320945945945946,0.0015824592498635,0.0026290322580645,1.448936170212766,0.0027709923664122,0.1064153806065496,0.1771653543307086,0.0003837084673097,0.0034432748538011,0.0044511983327544,1.2750000000000008,0.0043780527092745,0.0045258064516129,2.2918297872340423,0.0045541984732824,0.2212830761213099,0.2388976377952756,0.0038578313253012
1692660045,0.8270795501565611,4.085917799334868,0.7191302365243579,6.281477229504143,0.4550118651014169,12.177390342054675,6.382966863315217,0.3019984077941878,5.784650526511605,5.194882332673738,0.2742095635836773,0.8099799915001124,96239616,42930176,14004224,45965312,42127360,19890176,127651840,33628160,9469952,50024448,3084288,9064448,36.0,164.0,0.0,300.0,0.0,36.0,56.0,2.0,486.0,84.0,10.0,0,0,0,0,0.0003307903951975,0.0018335854765506,0.3090277777777777,0.0014766826317116,0.0026290322580645,1.4478672985781993,0.0027709923664122,0.0004897332929231,0.1772220525351252,0.0003807947019867,0.0033993710691823,0.0044623298033282,1.1968749999999992,0.0043610789009326,0.0045258064516129,2.291706161137441,0.0045541984732824,0.2189254807692307,0.2389996945632254,0.0038414376321353
1692660046,0.8270795501565611,3.731942608436994,0.7191302365243579,6.281477229504143,0.4647662649735358,12.264340732601998,6.382966863315217,0.3019984077941878,5.784650526511605,5.194882332673738,0.2742095635836773,0.8099799915001125,96239616,42930176,14004224,45965312,42127360,19795968,127651840,33628160,9469952,50024448,3084288,9064448,66.0,96.0,8.0,346.0,8.0,52.0,48.0,8.0,572.0,74.0,46.0,0,0,0,0,0.0003344627299128,0.0018256817397307,0.3141891891891891,0.0016957033549146,0.0026290322580645,1.4436379163108457,0.0027619047619047,0.1000840241989693,0.1772860492379836,0.0003871584699453,0.0034511627906976,0.0044523990334829,1.291666666666666,0.0043994114184814,0.0045258064516129,2.2907771135781383,0.0045523809523809,0.2200168048397938,0.2391148886283704,0.0038766467065868
1692660047,0.8270795501565611,3.731942608436994,0.7191302365243579,6.281477229504143,0.4745206648456546,12.264340732601998,6.382966863315217,0.3710882841487594,5.784650526511605,5.194882332673738,0.2742095635836773,0.8099799915001125,96239616,42930176,14004224,45965312,42127360,19795968,127651840,34242560,9469952,50024448,3084288,9064448,64.0,48.0,0.0,240.0,0.0,50.0,48.0,0.0,416.0,38.0,16.0,0,0,0,0,0.0003344627299128,0.0018216141323172,0.3124999999999999,0.0015660067939557,0.0026134453781512,1.4393781612615293,0.0027480314960629,0.1000112141148325,0.1772860492379836,0.0003844262295081,0.0034511627906976,0.0044518877727745,1.2647058823529402,0.0043754246222326,0.0045226890756302,2.2900178518298127,0.0045496062992125,0.2200022428229665,0.2391148886283704,0.0038619144602851
1692660048,0.8270795501565611,3.731942608436994,0.7191302365243579,6.281477229504143,0.4842750647177736,12.264340732601998,6.382966863315217,0.3710882841487594,5.784650526511605,4.110522778746724,0.1863016225000535,0.8099799915001125,96239616,42930176,14004224,45965312,42127360,19795968,127651840,34242560,9469952,50024448,3084288,9064448,30.0,72.0,4.0,236.0,4.0,32.0,30.0,6.0,400.0,44.0,26.0,0,0,0,0,0.0003339354527938,0.0018273009307135,0.3141891891891892,0.0015706946876824,0.0026946564885496,1.4395299145299143,0.0027611940298507,0.0037682926829268,0.1773660030627871,0.0003882513661202,0.0034401162790697,0.0044526025508445,1.3394736842105268,0.0043761587857559,0.0045389312977099,2.2902991452991457,0.0045522388059701,0.2198584798852744,0.2392588055130168,0.0038823762376237
1692660049,0.8270795501565611,3.731942608436994,0.7191302365243579,6.281477229504143,0.4271516733333335,12.264340732601998,6.382966863315217,0.3710882841487594,5.784410954261819,4.194253363080233,0.1863016225000535,0.8099799915001125,96239616,42930176,14004224,45965312,42127360,19795968,127651840,34242560,9871360,50024448,3084288,9064448,44.0,70.0,4.0,262.0,4.0,38.0,36.0,4.0,472.0,56.0,16.0,0,0,0,0,0.0003339354527938,0.0018273009307135,0.3141891891891892,0.0015706946876824,0.0026946564885496,1.4395299145299143,0.0027611940298507,0.1064053751399776,0.1774008810572687,0.0003882513661202,0.0034401162790697,0.0044526025508445,1.3394736842105268,0.0043761587857559,0.0045389312977099,2.2902991452991457,0.0045522388059701,0.2212810750279955,0.2393215859030837,0.0038823762376237
1692660050,0.8270795501565611,3.731942608436994,0.7191302365243579,6.281477229504143,0.4271516733333335,12.264340732601998,6.382966863315217,0.3710882841487594,5.784410954261819,4.277983947413742,0.2738229347633492,0.8099799915001125,96239616,42930176,14004224,45965312,42127360,19795968,127651840,34242560,9871360,50024448,3084288,9064448,38.0,94.0,0.0,216.0,0.0,30.0,36.0,0.0,526.0,80.0,22.0,0,0,0,0,0.0003287518573551,0.0018143126177024,0.3159722222222222,0.0014725096621368,0.0026946564885496,1.4371275327771156,0.0027611940298507,0.0004878660929951,0.1774877149877149,0.0003835005574136,0.0033598726114649,0.0044556685499058,1.371052631578948,0.0043587333250218,0.0045389312977099,2.2899284862932063,0.0045522388059701,0.218794157882031,0.239477886977887,0.0038569037656903
