time,paymentservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,adservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,paymentservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,adservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,paymentservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,adservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,paymentservice_error,frontend_error,frontend-external_error,paymentservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,adservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,paymentservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,adservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1692611862,0.9445972439811878,3.603395532745684,0.8441183818717283,3.9760427375000527,0.6091882395650694,13.787820833434836,5.941926579967684,0.3342962590278389,6.554688275514124,4.753152371969518,0.2838100616073907,0.8485531715064304,93184000,40763392,11415552,39645184,42090496,17408000,64405504,35368960,9625600,45559808,3063808,8990720,94.0,158.0,12.0,394.0,12.0,60.0,84.0,8.0,844.0,120.0,42.0,0,0,0,0.0003721349745331,0.0022617866004962,0.0210555555555555,0.0016678895342912,0.0025878787878787,0.023360465116279,0.0016776859504132,0.0003327222731439,0.0036499686912961,0.0003919104204753,0.0038633273703041,0.133422818791947,0.0454166666666666,0.0046557627636808,0.0045175757575757,0.266170634920635,0.0043355371900826,0.0034607833415964,0.0158730769230769,0.0038999999999999
1692611863,0.9445972439811878,3.603395532745684,0.8441183818717283,3.9760427375000527,0.6091882395650694,11.84423598945062,5.941926579967684,0.3342962590278389,6.554688275514124,4.753152371969518,0.2838100616073907,0.8485531715064304,93184000,40763392,11415552,39645184,42090496,17408000,64405504,35368960,9625600,45559808,3063808,8990720,62.0,116.0,8.0,306.0,8.0,58.0,58.0,8.0,678.0,86.0,44.0,0,0,0,0.0003721349745331,0.0022617866004962,0.0210555555555555,0.0016742671009771,0.0025878787878787,0.023360465116279,0.0016776859504132,0.0003345355278364,0.003628945801072,0.0003919104204753,0.0038633273703041,0.133422818791947,0.0454166666666666,0.0046527687296416,0.0045175757575757,0.266170634920635,0.0043355371900826,0.0034859151515151,0.0151268656716418,0.0038999999999999
1692611864,0.9445972439811878,3.603395532745684,0.8441183818717283,3.9760427375000527,0.6091882395650694,13.62570927962472,5.941926579967684,0.3342962590278389,6.554688275514124,4.0537656100373045,0.2838100616073907,0.8485531715064304,93184000,40763392,11415552,39645184,42090496,17346560,64405504,35368960,9625600,45559808,3063808,8990720,32.0,86.0,0.0,206.0,0.0,24.0,40.0,0.0,439.316,60.0,24.0,0,0,0,0.0003793297345928,0.0022617866004962,0.0210555555555555,0.0016742671009771,0.0025878787878787,0.023360465116279,0.0017731092436974,0.0003345355278364,0.003628945801072,0.0003919104204753,0.0039102954341987,0.133422818791947,0.0454166666666666,0.0046527687296416,0.0045175757575757,0.266170634920635,0.0043546218487394,0.0034859151515151,0.0151268656716418,0.0038999999999999
1692611865,0.9445972439811878,3.603395532745684,0.8441183818717283,3.9760427375000527,0.6057569368426062,13.62570927962472,5.941926579967684,0.3342962590278389,6.554688275514124,4.635303599502824,0.2815202921575468,0.8485531715064304,93184000,40763392,11415552,39645184,42090496,17346560,64405504,35368960,9625600,45559808,3063808,8990720,66.0,70.0,0.0,366.0,0.0,98.0,10.0,0.0,286.0,24.0,14.0,0,0,0,0.0003715644820295,0.0022617866004962,0.0210555555555555,0.0016742671009771,0.0025878787878787,0.023360465116279,0.0017166666666666,0.0003345355278364,0.003628945801072,0.0003919104204753,0.0038594449418084,0.133422818791947,0.0454166666666666,0.0046527687296416,0.0045175757575757,0.266170634920635,0.00437,0.0034859151515151,0.0151268656716418,0.0038999999999999
1692611866,0.9445972439811878,3.603395532745684,0.8441183818717283,6.2691837391953,0.6057569368426062,13.62570927962472,5.842644999367037,0.3342962590278389,6.554688275514124,4.458043797995633,0.2815202921575468,0.8485531715064304,93184000,40763392,11415552,41844736,42090496,17346560,64405504,35368960,9625600,45559808,3063808,8990720,66.0,70.0,0.0,328.0,0.0,42.0,50.0,0.0,234.0,44.0,0.0,0,0,0,0.0003635970600951,0.0021756578947368,0.020965909090909,0.0015677643734376,0.0025723270440251,0.0228652815013404,0.0017438016528925,0.0003327589943649,0.0035971622455274,0.000396629778672,0.0037832521908471,0.1092045454545461,0.0454411764705882,0.0046262145418976,0.004514465408805,0.2363196480938416,0.0044016528925619,0.0034192317880794,0.0135106382978723,0.0039230240549828
1692611867,0.7916079128528849,3.603395532745684,0.8441183818717283,6.2691837391953,0.6057569368426062,13.254856677260548,5.842644999367037,0.3342962590278389,6.363916406208698,4.458043797995633,0.2815202921575468,0.8485531715064304,93184000,40763392,11415552,41844736,42090496,17346560,64405504,35368960,9625600,45559808,3063808,8990720,61.873,110.0,0.0,380.0,0.0,60.0,62.0,4.0,726.0,88.0,40.0,0,0,0,0.0003703217214084,0.002235968992248,0.0208695652173913,0.0016799554791055,0.0025460122699386,0.0230721393034825,0.0017435770516932,0.000330634507606,0.0036044776119402,0.0003941860465116,0.003877035814698,0.1067557251908398,0.0451923076923076,0.0046484468278862,0.0045092024539877,0.2428826530612246,0.0044016116500025,0.0033946095717884,0.0127162162162162,0.0039111470113085
1692611868,0.7758646254531985,3.603395532745684,0.8441183818717283,6.2691837391953,0.6057569368426062,13.254856677260548,5.842644999367037,0.3342962590278389,6.363916406208698,4.458043797995633,0.2815202921575468,0.8485531715064304,93184000,40763392,11415552,41844736,42090496,17346560,64405504,35368960,9625600,45559808,3063808,8990720,70.0,150.0,16.0,420.0,16.0,76.0,70.0,13.848,738.0,88.0,50.0,0,0,0,0.000370319730753,0.002235968992248,0.0208695652173913,0.001648095623987,0.0025460122699386,0.0230721393034825,0.0017438016528925,0.0003324459567654,0.003603694874851,0.0003941860465116,0.0038770208900999,0.1067557251908398,0.0451923076923076,0.0046369124797406,0.0045092024539877,0.2428826530612246,0.0044016528925619,0.0034217733990147,0.0128318385650223,0.0039111470113085
1692611869,0.760121338053512,3.603395532745684,0.8133601531814496,6.2691837391953,0.6057569368426062,13.254856677260548,5.842644999367037,0.3342962590278389,6.363916406208698,4.458043797995633,0.2815202921575468,0.8480661557639433,93184000,40763392,11132928,41844736,42090496,17346560,64405504,35368960,9625600,45559808,3063808,8990720,48.0,63.88,0.0,189.965,0.0,26.104,36.0,0.0,400.0,52.0,7.976,0,0,0,0.0003723814939193,0.0022363791320375,0.0208695163112828,0.0016490872719292,0.0025461285501425,0.0230723178305332,0.0018000997951175,0.0003324367028037,0.0036036237640225,0.0003942003104646,0.0038959853170981,0.1067503582737292,0.0451922450656938,0.004637054525146,0.0045092257100285,0.2428827006797041,0.0044133515451022,0.0034216296898827,0.0128310539600453,0.003911216584242
1692611870,0.9806548992817044,3.603395532745684,0.8133601531814496,6.2691837391953,0.6057569368426062,13.254856677260548,5.950054684135333,0.3342962590278389,6.363916406208698,4.458043797995633,0.2815202921575468,0.8480661557639433,93319168,40763392,11132928,41844736,42090496,17346560,64405504,35368960,9625600,45559808,3063808,8990720,53.758,92.911,4.248,345.451,4.276,56.0,51.836,4.088,536.198,68.762,36.324,0,0,0,0.0003693508893578,0.002235968992248,0.0208695652173913,0.001648095623987,0.0025460122699386,0.0230721393034825,0.0017049180327868,0.0003324459567654,0.003603694874851,0.0003941860465116,0.0038707919446949,0.1067557251908398,0.0451923076923076,0.0046369124797406,0.0045092024539877,0.2428826530612246,0.0043934426229508,0.0034217733990147,0.0128318385650223,0.0039111470113085
1692611871,0.9806548992817044,2.5238499774999927,0.8133601531814496,6.2691837391953,0.6057569368426062,13.254856677260548,5.950054684135333,0.3342962590278389,6.363916406208698,4.458043797995634,0.2815202921575468,0.8480661557639433,93319168,40763392,11132928,41844736,42090496,17346560,64405504,35368960,9625600,45559808,3063808,8990720,46.0,74.0,0.0,296.0,0.0,44.0,42.0,0.0,380.0,54.0,20.0,0,0,0,0.0003638952277528,0.0021720465890183,0.0210526315789473,0.0015383353385103,0.0025345911949685,0.0234129930394431,0.0017258064516129,0.0003377825358013,0.0036053042121684,0.0004005128205128,0.0038377629768331,0.1199596774193554,0.0454716981132075,0.004636311932626,0.0045069182389937,0.2748768472906388,0.0043967741935483,0.0034979816075945,0.0140878378378377,0.0039406143344709
1692611872,0.9806548992817044,2.5238499774999927,0.8133601531814496,6.2691837391953,0.6057569368426062,13.254856677260548,5.950054684135333,0.3342962590278389,6.363916406208698,4.458043797995634,0.2815202921575468,0.8480661557639433,93319168,40763392,11132928,41844736,42090496,17346560,64405504,35368960,9625600,45559808,3063808,8990720,52.0,138.0,14.0,276.0,16.0,42.0,64.0,8.0,764.0,100.0,54.0,0,0,0,0.0003658901306359,0.0022192733121991,0.0211413621952209,0.001655567588746,0.002499285679674,0.0231672752831436,0.0017290782270976,0.0003306326140866,0.003628306451775,0.0003943465397458,0.0038523313474357,0.0624214422922709,0.0453947970791551,0.0046372571248649,0.0044998571359348,0.2367782916936129,0.0043973773746159,0.0033951589438521,0.0140993220710983,0.003911903341966
1692611873,0.9806548992817044,2.5238499774999927,0.8133601531814496,6.2691837391953,0.6057569368426062,13.254856677260548,5.950054684135333,0.3022820350354125,6.363916406208698,4.458043797995634,0.2815202921575468,0.8597087067463491,93319168,40763392,11132928,41844736,42090496,17346560,64405504,35368960,9625600,45559808,3063808,8835072,64.0,118.0,0.0,286.0,0.0,52.0,56.0,0.0,748.0,94.0,24.0,0,0,0,0.0003661743874689,0.0022195406245229,0.0211413983580896,0.0016781789231484,0.0024997286071454,0.0231658825178484,0.0017323850501964,0.0003323692684389,0.0036011721967226,0.0003946721754078,0.0038546314976977,0.0624268203676288,0.045394834734819,0.0046438630476578,0.004499945721429,0.236777368301729,0.0043979870170245,0.0034212276247914,0.0129398762662429,0.0039134657371502
1692611874,0.9806548992817044,3.9947868321945705,0.8133601531814496,6.2691837391953,0.6057569368426062,13.254856677260548,5.950054684135333,0.3022820350354125,6.363916406208698,4.458043797995634,0.2815202921575468,0.8597087067463491,93319168,40828928,11132928,41844736,42090496,17346560,64405504,35368960,9625600,45559808,3063808,8835072,62.0,102.0,6.0,290.0,6.0,34.0,52.0,2.0,490.0,62.0,28.0,0,0,0,0.0003727460725654,0.0022192870995795,0.0211413621961935,0.0016797632128108,0.0024998743911559,0.0231672052484459,0.001826742638704,0.0003323591624791,0.0036012049347092,0.0003943696815874,0.003902670929076,0.0624214562928827,0.0453947970801679,0.0046440878643485,0.0044999748782311,0.236778245266675,0.0044182357337126,0.0034210779233636,0.0129402443587824,0.003912014644521
1692611875,0.9806548992817044,3.9947868321945705,0.8133601531814496,6.2691837391953,0.5793064873961788,13.395837321892085,5.950054684135333,0.3022820350354125,6.363916406208698,4.458043797995634,0.2815202921575468,0.8597087067463491,93319168,40828928,11132928,41844736,42090496,17317888,64405504,35368960,9625600,45559808,3063808,8835072,50.0,90.0,6.0,248.0,6.0,34.0,40.0,4.0,454.0,58.0,22.0,0,0,0,0.0003662308011623,0.0022198115519945,0.0211412429027569,0.001679065422685,0.0025000853750753,0.0231673640167364,0.0017052243787165,0.000332348922206,0.0036011353450851,0.000394396210298,0.0038543255813953,0.0624051206748728,0.0453946728564338,0.004643984815713,0.004500017075015,0.2367783505154644,0.0043934989777014,0.0034209187101719,0.012939461883408,0.0039121438471775
1692611876,0.9806548992817044,3.9947868321945705,0.8133601531814496,6.2691837391953,0.5793064873961788,13.395837321892085,5.950054684135333,0.2945789642599914,6.363916406208698,4.556329695898178,0.2815202921575468,0.8597087067463491,93319168,40828928,11132928,41844736,42090496,17317888,64405504,35176448,9625600,45559808,3063808,8835072,50.0,100.0,8.0,392.0,8.0,60.0,54.0,6.0,606.0,78.0,40.0,0,0,0,0.000364291863969,0.0021562352305974,0.0212794385331752,0.0015730551917239,0.0025294950377815,0.0236441079034548,0.0016725813306313,0.000339177000642,0.0036217322834645,0.0003988303705428,0.0038456243854473,0.1029424890628109,0.0457869329156325,0.0046467195088614,0.0045058990075563,0.273891625615764,0.0043882928070803,0.0035140211079107,0.014108108108108,0.0039331697638874
1692611877,0.9806548992817044,3.9947868321945705,0.8133601531814496,6.2691837391953,0.5793064873961788,13.395837321892085,5.950054684135333,0.2945789642599914,6.363916406208698,4.556329695898178,0.2871774979792277,0.8597087067463491,93319168,40828928,11132928,41844736,42090496,17317888,64405504,35176448,9625600,45559808,3063808,8835072,66.0,140.0,8.0,430.0,8.0,56.0,70.0,6.0,710.0,90.0,38.0,0,0,0,0.000367418718937,0.0022483180428134,0.0211666666666666,0.0016770655127302,0.0025125,0.0233730327520204,0.001672268907563,0.0003315182446552,0.0036451612903225,0.0003905380333951,0.0038626406646028,0.0681034482758614,0.0454910714285714,0.0046455268189594,0.0045025,0.2382474226804126,0.0043882352941176,0.0034064983754061,0.0141334841628959,0.0039028192371475
1692611878,0.9806548992817044,3.9947868321945705,0.6291269987691464,6.2691837391953,0.5793064873961788,13.71534108691404,5.950054684135333,0.2945789642599914,6.363916406208698,4.556329695898178,0.2871774979792277,0.8597087067463491,93319168,40828928,11132928,41844736,42090496,17317888,64405504,35176448,9625600,45559808,3063808,8835072,70.0,112.0,0.0,360.0,0.0,76.0,64.0,4.0,708.771,96.0,34.0,0,0,0,0.0003674447686536,0.0022483180428134,0.0211666666666666,0.0016692857862395,0.0025125,0.0233730327520204,0.001672268907563,0.0003333869152869,0.0036113458056729,0.0003905380333951,0.0038628465804066,0.0681034482758614,0.0454910714285714,0.0046449279742117,0.0045025,0.2382474226804126,0.0043882352941176,0.0034336101612115,0.0128710407239819,0.0039028192371475
1692611879,1.0058075347799005,3.9947868321945705,0.6419872559994169,6.2691837391953,0.5793064873961788,13.71534108691404,5.950054684135333,0.2945789642599914,6.554971812282841,4.627566525332377,0.2871774979792277,0.8597087067463491,93319168,40828928,11132928,41844736,42090496,17317888,64405504,35176448,9121792,45559808,3063808,8835072,62.0,74.0,0.0,318.0,0.0,60.0,42.0,2.0,446.0,52.0,22.0,0,0,0,0.000375,0.0022483180428134,0.0211666666666666,0.0016692857862395,0.0025125,0.0233730327520204,0.0018205128205128,0.0003333869152869,0.0036113458056729,0.0003905380333951,0.0039165587419056,0.0681034482758614,0.0454910714285714,0.0046449279742117,0.0045025,0.2382474226804126,0.0044188034188034,0.0034336101612115,0.0128710407239819,0.0039028192371475
1692611880,0.9692177597807696,3.9947868321945705,0.7716154338162373,6.481695277839579,0.4459218995934641,13.71534108691404,5.927952418776357,0.2945789642599914,6.554971812282841,4.627566525332377,0.2871774979792277,0.8597087067463491,93319168,40828928,11132928,39772160,42090496,17317888,64405504,35176448,9121792,45559808,3063808,8835072,36.0,58.0,0.0,174.0,0.0,28.0,26.0,0.0,314.0,40.0,8.0,0,0,0,0.0003679422835633,0.0022483180428134,0.0211666666666666,0.0016692857862395,0.0025125,0.0233730327520204,0.0017008547008547,0.0003333869152869,0.0036113458056729,0.0003905380333951,0.0038664819944598,0.0681034482758614,0.0454910714285714,0.0046449279742117,0.0045025,0.2382474226804126,0.0043948717948717,0.0034336101612115,0.0128710407239819,0.0039028192371475
1692611881,0.9692177597807696,3.9947868321945705,0.795728349249673,6.625543253431096,0.4554835497943468,13.71534108691404,5.927952418776357,0.2945789642599914,6.554971812282841,4.627566525332377,0.2871774979792277,0.8597087067463491,93319168,40828928,11321344,39772160,42090496,17317888,64405504,35176448,9121792,45559808,3063808,8835072,64.0,134.0,4.0,372.0,4.0,62.0,76.0,4.0,812.0,110.0,52.0,0,0,0,0.0003632258064516,0.0021905231984205,0.02122,0.0015502030066937,0.0025394736842105,0.0234399720800372,0.0016548672566371,0.0003387640200381,0.0036114609571788,0.000399843912591,0.0038380952380952,0.1065384615384628,0.0458173076923076,0.0046485460331394,0.0045078947368421,0.2747536945812804,0.004387610619469,0.003508496897556,0.014024886877828,0.0039479930191972
1692611882,0.9692177597807696,3.9947868321945705,0.795728349249673,6.625543253431096,0.4650451999952295,13.71534108691404,5.927952418776357,0.2945789642599914,6.554971812282841,4.627566525332377,0.2871774979792277,0.8597087067463491,93319168,40828928,11321344,39772160,42090496,17317888,64405504,35176448,9121792,45559808,3063808,8835072,84.0,148.0,6.0,470.0,6.0,82.0,72.0,8.0,696.0,92.0,40.0,0,0,0,0.0003652489626556,0.002234394124847,0.0211346153846153,0.0016638349514563,0.0025443037974683,0.0231297150041911,0.0016548672566371,0.000332201853344,0.0036248037676609,0.0003922535211267,0.0038476547842401,0.0663793103448281,0.0456132075471698,0.0046447411003236,0.0045088607594936,0.2373167539267018,0.004387610619469,0.0034169483101391,0.0139686098654709,0.0039114427860696
1692611883,0.9692177597807696,3.9947868321945705,0.795728349249673,6.625543253431096,0.4746068501961121,13.71534108691404,5.927952418776358,0.2945789642599914,6.708171181899496,4.627566525332377,0.238125188178559,0.8597087067463491,93319168,40828928,11321344,39772160,42090496,17317888,64405504,35176448,9121792,45559808,3063808,8835072,68.0,122.0,6.0,346.0,6.0,46.0,56.0,6.0,652.0,90.0,32.0,0,0,0,0.0003652489626556,0.002234394124847,0.0211346153846153,0.00165088638195,0.0025443037974683,0.0231297150041911,0.0016548672566371,0.0003341861402095,0.0035914742451154,0.0003922535211267,0.0038476547842401,0.0663793103448281,0.0456132075471698,0.0046408944399677,0.0045088607594936,0.2373167539267018,0.004387610619469,0.003445215281989,0.0128738938053097,0.0039114427860696
1692611884,0.9692177597807696,3.9947868321945705,0.795728349249673,6.625543253431096,0.4841685003969947,13.71534108691404,6.013425935316595,0.2945789642599914,6.708171181899496,4.627566525332377,0.2333388965455719,0.8597087067463491,93319168,40828928,11321344,39772160,42090496,17317888,64405504,35176448,9121792,45559808,3063808,8835072,92.0,150.0,4.0,378.0,4.0,76.0,76.0,4.0,892.0,120.0,38.0,0,0,0,0.0003670858629661,0.002234394124847,0.0211346153846153,0.00165088638195,0.0025443037974683,0.0231297150041911,0.0017027027027027,0.0003341861402095,0.0035914742451154,0.0003922535211267,0.0038653140096618,0.0663793103448281,0.0456132075471698,0.0046408944399677,0.0045088607594936,0.2373167539267018,0.0043981981981982,0.003445215281989,0.0128738938053097,0.0039114427860696
1692611885,0.9692177597807696,3.9947868321945705,0.795728349249673,6.625543253431096,0.4937301505978774,13.71534108691404,6.013425935316595,0.2945789642599914,6.708171181899496,4.627566525332377,0.3042846386470443,0.6938212031489555,93319168,40828928,11321344,39772160,42090496,17317888,64405504,35176448,9121792,45559808,3198976,8835072,48.0,68.0,0.0,264.0,0.0,44.0,38.0,0.0,432.0,56.0,20.0,0,0,0,0.000360422592442,0.002234394124847,0.0211346153846153,0.00165088638195,0.0025443037974683,0.0231297150041911,0.0015535714285714,0.0003341861402095,0.0035914742451154,0.0003922535211267,0.0038107485604606,0.0663793103448281,0.0456132075471698,0.0046408944399677,0.0045088607594936,0.2373167539267018,0.0043678571428571,0.003445215281989,0.0128738938053097,0.0039114427860696
