time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,cartservice_error,checkoutservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1693313126,5.576108174452911,7.271105896420297,0.9277321648391191,6.985478611657131,0.6027450543304574,13.69688242684282,6.693367578442615,0.5167087108909075,6.446380344960034,4.9282396345623365,0.31693243248653735,0.9293202023686329,176291840,97538048,18767872,79855616,83005440,25518080,102354944,40484864,20213760,84258816,5971968,15896576,30,64,0,134,0,24,26,0,352,58,16,0,0,0,0,0.00285796989579313,0.003123723487824038,0.0199375,0.0004803774887789158,0.00281,0.01972136222910217,0.00307843137254902,0.00031126192223037417,0.003344764795144158,0.00048426365795724464,0.0047235044384407576,0.004822702278083268,0.04249999999999999,0.004249948717948717,0.004562,0.07207739307535635,0.004741176470588236,0.0030119575004502086,0.0069664502164502205,0.004173130544993663
1693313127,5.576108174452911,7.271105896420297,0.9277321648391191,6.985478611657131,0.6027450543304574,13.69688242684282,6.693367578442615,0.5443064513367765,6.446380344960034,4.9282396345623365,0.31693243248653735,0.9293202023686329,176291840,97538048,18767872,79855616,83005440,25518080,102354944,40484864,20213760,84258816,5971968,15896576,64,124,6,332,4,66,66,6,746,92,46,0,0,0,0,0.0028144096567333083,0.0031279282949684254,0.0199375,0.0004803774887789158,0.002835051546391753,0.019796740687679084,0.00307843137254902,0.000309859306892236,0.0033552050473186117,0.00048426365795724464,0.004723425122595246,0.0048302709309431665,0.04249999999999999,0.004249948717948717,0.00456701030927835,0.07349585062240667,0.004741176470588236,0.0029731612903225813,0.007066448801742924,0.004173130544993663
1693313128,5.576108174452911,7.271105896420297,0.9277321648391191,6.985478611657131,0.5204804001652557,13.69688242684282,6.693367578442615,0.5443064513367765,6.745270151073942,4.9282396345623365,0.31693243248653735,0.9293202023686329,176291840,97538048,18767872,79855616,83005440,25518080,102354944,40484864,20213760,84258816,5971968,15896576,72,96,0,400,0,60,56,0,492,56,16,0,0,0,0,0.0028144096567333083,0.003122551871242971,0.019983766233766236,0.000480523222311859,0.0028315789473684215,0.019746179966044143,0.003070707070707071,0.0003119333390898886,0.0033370050610300687,0.0004962216624685139,0.004723425122595246,0.004820593368237348,0.04232954545454547,0.004250295098793944,0.004566315789473684,0.07199000000000004,0.0047272727272727275,0.0030288512911843275,0.006877705627705629,0.00419386189258312
1693313129,5.576108174452911,6.384910707843554,0.9277321648391191,6.985478611657131,0.510434649259748,13.69688242684282,6.693367578442615,0.5443064513367765,6.745270151073942,4.094319885398956,0.31693243248653735,0.9293202023686329,176291840,97538048,18767872,79855616,83005440,25518080,102354944,40484864,20213760,84258816,5971968,15896576,52,68,2,276,4,46,40,4,370,54,10,0,0,0,0,0.0028069073783359494,0.003124726041044033,0.019888535031847135,0.0004757099272471251,0.002835897435897436,0.019829866008462625,0.0030689655172413794,0.00031475640081046237,0.0033411186232329437,0.00046954022988505745,0.004728414442700156,0.004824506873879259,0.04164772727272728,0.004239909297052155,0.004567179487179487,0.07266326530612252,0.004724137931034482,0.0031017084696474,0.0069258849557522146,0.004144502617801048
1693313130,5.576108174452911,6.50937250051824,0.7832795624933815,6.985478611657131,0.5912539931470745,13.69688242684282,6.693367578442615,0.5443064513367765,6.745270151073942,5.050571864109841,0.3169324324865373,0.8014864497019367,176291840,97538048,18767872,79855616,83009536,25518080,102354944,40484864,20213760,84643840,5971968,15896576,68,140,10,402,8,54,70,8,822,104,52,0,0,0,0,0.0028179126572908954,0.003121603648109443,0.019846625766871163,0.0004859639233370913,0.002835897435897436,0.01978971179624665,0.0030579710144927534,0.00031204334108269667,0.0033436768149882907,0.00048595183486238537,0.004721095484826055,0.004818886566596998,0.04144444444444443,0.004249169110459432,0.004567179487179487,0.07153021442495132,0.004704347826086955,0.003030338230269898,0.006928719008264462,0.004176184690157959
1693313131,5.576108174452911,7.467707560481217,0.9580229482551144,6.985478611657131,0.5912539931470745,13.69688242684282,6.693367578442615,0.5443064513367765,6.745270151073942,5.050571864109841,0.3169324324865373,0.8178101688783426,176291840,97538048,18767872,79855616,83009536,25518080,102354944,40484864,20213760,84643840,5971968,15896576,72,110,0,280,0,48,56,0,674,84,20,0,0,0,0,0.002838992750858451,0.003121603648109443,0.019846625766871163,0.0004859639233370913,0.002835897435897436,0.01978971179624665,0.0030579710144927534,0.00031204334108269667,0.0033436768149882907,0.00048595183486238537,0.004730179320869898,0.004818886566596998,0.04144444444444443,0.004249169110459432,0.004567179487179487,0.07153021442495132,0.004704347826086955,0.003030338230269898,0.006928719008264462,0.004176184690157959
1693313132,5.576108174452911,7.467707560481217,0.9580229482551144,6.985478611657131,0.5912539931470745,13.69688242684282,6.693367578442615,0.5443064513367765,6.745270151073942,5.050571864109841,0.32978588536181735,0.9794231505843483,176291840,97538048,18767872,79855616,83009536,25518080,102354944,40484864,20213760,84643840,5971968,15896576,56,56,0,278,0,40,38,0,244,34,6,0,0,0,0,0.002789356984478936,0.003125,0.019846625766871163,0.0004859639233370913,0.002842931937172775,0.019884696016771487,0.0030579710144927534,0.00031069412155430084,0.003355839416058394,0.00048595183486238537,0.004715151515151516,0.004824999999999999,0.04144444444444443,0.004249169110459432,0.004568586387434555,0.07260355029585798,0.004704347826086955,0.00299468902865129,0.007050829875518673,0.004176184690157959
1693313133,5.576108174452911,7.467707560481217,0.9580229482551144,6.985478611657131,0.5912539931470745,13.69688242684282,6.693367578442615,0.5443064513367765,6.8593443514644346,5.050571864109841,0.32978588536181735,0.8203461596385773,176291840,97538048,18767872,79855616,83009536,25518080,102354944,40484864,19927040,84643840,5971968,15904768,50,80,2,206,0,60,44,2,524,70,26,0,0,0,0,0.002789356984478936,0.0031194873727855253,0.019936305732484078,0.0004860609480812642,0.0028445595854922285,0.01981595602931379,0.0030597014925373136,0.0003124896179401994,0.0033407578825571304,0.0005,0.004715151515151516,0.004815077271013946,0.04177777777777779,0.004249400831499145,0.004568911917098445,0.07128326996197715,0.004707462686567164,0.0030417981340118768,0.006897119341563788,0.004199999999999999
1693313134,5.576108174452911,7.467707560481217,0.9580229482551144,7.306784412926287,0.5912539931470745,11.436440263666192,6.693367578442615,0.5443064513367765,6.8593443514644346,5.050571864109841,0.32978588536181735,0.9627848258130268,176291840,97538048,18767872,79855616,83009536,25518080,102354944,40484864,19927040,84643840,5971968,15904768,88,140,6,354,2,82,78,6,826,116,44,0,0,0,0,0.0027780364765230886,0.0031193855726229826,0.020147058823529414,0.0004839085820895522,0.00285,0.019936188811188815,0.0030576923076923073,0.0003158030738809995,0.0033414341434143415,0.0004755403868031854,0.004719518820333722,0.004814894030721369,0.04234375,0.004247767287573362,0.00457,0.07290540540540538,0.004703846153846154,0.003125309611023898,0.006918454935622315,0.0041566204287515765
1693313135,5.576108174452911,7.467707560481217,0.9580229482551144,7.306784412926287,0.5912539931470745,11.20815888988548,6.066531255158156,0.5443064513367765,6.8593443514644346,5.050571864109841,0.32978588536181735,0.9627848258130268,176291840,97538048,18767872,79855616,83009536,25518080,102354944,40484864,19927040,84643840,5971968,15904768,56,110,2,370,0,50,54,0,560,66,24,0,0,0,0,0.002790629575402636,0.003116772034213462,0.02010869565217391,0.000497738981110475,0.00285,0.019875498007968125,0.003057142857142857,0.0003128732783488401,0.0033467811158798284,0.0004911931818181817,0.004712737920937043,0.004810189661584232,0.042149999999999986,0.004267698122121177,0.00457,0.07165745856353582,0.004702857142857143,0.003051253298153037,0.006951195219123507,0.004185394581861014
1693313136,5.576108174452911,6.515471128359302,0.9496657674559018,7.306784412926287,0.5912539931470745,14.161855332525814,7.186485065192931,0.5443064513367765,6.8593443514644346,5.050571864109841,0.32978588536181735,0.9627848258130268,176291840,97538048,18812928,79855616,83009536,25497600,102354944,40484864,19927040,84643840,5971968,15904768,52,104,6,318,4,52,58,4,618,90,46,0,0,0,0,0.0028006846709775573,0.003116772034213462,0.02010869565217391,0.000497738981110475,0.00285,0.019875498007968125,0.003057142857142857,0.0003128732783488401,0.0033467811158798284,0.0004911931818181817,0.004720806390262457,0.004810189661584232,0.042149999999999986,0.004267698122121177,0.00457,0.07165745856353582,0.004702857142857143,0.003051253298153037,0.006951195219123507,0.004185394581861014
1693313137,5.576108174452911,7.550345446404756,0.9496657674559018,7.306784412926287,0.6283074908065086,14.161855332525814,7.186485065192931,0.5443064513367765,6.8593443514644346,5.219199477923236,0.32978588536181735,0.9627848258130268,176291840,97390592,18812928,79855616,83009536,25497600,102354944,40484864,19927040,84643840,5971968,15904768,46,82,4,218,4,46,38,4,518,64,30,0,0,0,0,0.002751387347391787,0.003117987275882013,0.02010869565217391,0.000497738981110475,0.0028461538461538463,0.019957524271844662,0.003057142857142857,0.00031148173729330037,0.0033567181926278237,0.0004911931818181817,0.004711283758786533,0.004812377096587624,0.042149999999999986,0.004267698122121177,0.004569230769230769,0.07296610169491534,0.004702857142857143,0.003015114709851556,0.007048289738430579,0.004185394581861014
1693313138,5.576108174452911,7.550345446404756,0.9496657674559018,7.349629029281612,0.6283074908065086,14.161855332525814,7.186485065192931,0.5250465719339851,6.8593443514644346,5.219199477923236,0.32978588536181735,0.9627848258130268,176291840,97390592,18812928,84987904,83009536,25497600,102354944,41455616,19927040,84643840,5971968,15904768,58,85.175,4,238,4,60,50,4,559.734,71.726,29.294,0,0,0,0,0.002751387347391787,0.0031147156770123152,0.020110759493670884,0.0004978225991290395,0.00283,0.019914332784184512,0.003058252427184466,0.0003134837991412242,0.0033397869350403377,0.0004896186610000914,0.004711283758786533,0.0048064882186221675,0.0421938775510204,0.004267887956506323,0.004566,0.07159420289855073,0.004704854368932038,0.0030661468761981015,0.006884544020807697,0.004182670232849845
1693313139,4.92542292424676,7.550345446404756,0.9496657674559018,7.349629029281612,0.6283074908065086,14.161855332525814,7.164733321947053,0.5250465719339851,6.8593443514644346,5.219199477923236,0.32978588536181735,0.9627848258130268,173867008,97390592,18812928,84987904,83009536,25497600,102400000,41455616,19927040,84643840,5971968,15904768,40,130.762,6.381,316.266,4.832,38,56,4.397,754.286,96,44.762,0,0,0,0,0.00274173712528824,0.0031152325362455283,0.019984939759036143,0.0004945090439276487,0.002838862559241706,0.02001543209876543,0.0030552995391705073,0.00031647348845255597,0.0033417318273964666,0.0004741847826086956,0.004715603382013835,0.004807418565241951,0.04178571428571429,0.004265126566724012,0.004567772511848341,0.0729433272394881,0.004699539170506913,0.003137358991373589,0.00691049382716049,0.004153939393939394
1693313140,4.92542292424676,7.550345446404756,0.9496657674559018,7.349629029281612,0.6283074908065086,14.161855332525814,7.164733321947053,0.5250465719339851,6.8593443514644346,5.219199477923236,0.27231932072966497,0.9627848258130268,173867008,97390592,18812928,84987904,83009536,25497600,102400000,41455616,19927040,84643840,5971968,15904768,96,162,4,424,4,72,78,4,870,118,44,0,0,0,0,0.002758570386579139,0.0031139971139971137,0.020072674418604653,0.0010751099582722455,0.002838862559241706,0.020025434853954707,0.003053097345132743,0.0003142408171282656,0.0033545429285912753,0.0004918566775244299,0.004716265499635303,0.004805194805194805,0.04225961538461538,0.004292252170971016,0.004567772511848341,0.07232984293193721,0.004695575221238938,0.0030828424497428707,0.007014097744360906,0.004186531986531987
1693313141,4.92542292424676,7.550345446404756,0.9496657674559018,7.349629029281612,0.6283074908065086,14.161855332525814,7.164733321947053,0.5250465719339851,6.8593443514644346,5.219199477923236,0.266822889306968,0.9627848258130268,173867008,97390592,18812928,84987904,83009536,25497600,102400000,41455616,19927040,84643840,5971968,15904768,98,116,2,340,0,70,70,0,696,98,24,0,0,0,0,0.002761138150505429,0.0031139971139971137,0.020072674418604653,0.0010751099582722455,0.002838862559241706,0.020025434853954707,0.003053097345132743,0.0003142408171282656,0.0033545429285912753,0.0004918566775244299,0.004706776488206664,0.004805194805194805,0.04225961538461538,0.004292252170971016,0.004567772511848341,0.07232984293193721,0.004695575221238938,0.0030828424497428707,0.007014097744360906,0.004186531986531987
1693313142,4.92542292424676,7.550345446404756,0.9496657674559018,7.349629029281614,0.6283074908065086,14.161855332525814,7.164733321947053,0.5250465719339851,6.947271880036261,5.219199477923236,0.33870220241117943,0.9627848258130268,173867008,97390592,18812928,84987904,83009536,25497600,102400000,41455616,19927040,84643840,5984256,15904768,64,128,4,280,4,52,64,4,690,92,40,0,0,0,0,0.002700546448087431,0.0031147663551401865,0.020072674418604653,0.0010751099582722455,0.0028529411764705885,0.020049488054607507,0.003053097345132743,0.0003127872716558633,0.0033676896352055593,0.0004918566775244299,0.004690491803278688,0.004806579439252337,0.04225961538461538,0.004292252170971016,0.004570588235294117,0.07278899082568818,0.004695575221238938,0.0030470250438666456,0.007137051039697548,0.004186531986531987
1693313143,4.92542292424676,7.550345446404756,0.9496657674559018,7.349629029281614,0.6283074908065086,14.161855332525814,7.164733321947053,0.5250465719339851,6.947271880036261,5.219199477923236,0.33870220241117943,0.9627848258130268,173867008,97390592,18812928,84987904,83009536,25497600,102400000,41455616,19927040,84643840,5984256,15904768,50,92,4,378,4,50,52,4,474,58,40,0,0,0,0,0.002700546448087431,0.0031090586145648314,0.020152439024390244,0.0010740908064151792,0.00284390243902439,0.02015645478374836,0.0030552995391705073,0.0003150345803206539,0.003349646547036433,0.0004912376779846659,0.004690491803278688,0.004796305506216697,0.04254901960784315,0.004292161734809124,0.004568780487804878,0.07296140939597318,0.004699539170506913,0.0031017241379310365,0.006963687150837987,0.004185471055618615
1693313144,4.92542292424676,7.550345446404756,0.9496657674559018,7.349629029281614,0.5417895493224523,14.485028254765375,7.164733321947053,0.5250465719339851,6.947271880036261,5.374722778376713,0.33870220241117943,0.9627848258130268,173867008,97390592,18812928,84987904,83009536,25497600,102400000,41455616,19927040,84668416,5984256,15904768,66,50,0,188,0,58,36,0,300,42,8,0,0,0,0,0.0026783269961977185,0.0031077712609970678,0.02030674846625767,0.0004984896014871617,0.002853211009174312,0.020206053351573185,0.0030611353711790393,0.00031799582285495074,0.003343001971275697,0.0004829175704989155,0.004678022813688213,0.004793988269794722,0.04320754716981133,0.004279999999999999,0.004570642201834863,0.07322898032200358,0.004710043668122271,0.003171519897714559,0.006918489065606362,0.004170663562281723
1693313145,4.92542292424676,7.1536399499412555,0.9496657674559018,7.424761333480152,0.5313177578090106,14.485028254765375,7.164733321947053,0.5250465719339851,6.947271880036261,5.374722778376713,0.33870220241117943,0.9627848258130268,173867008,97390592,18812928,84987904,83009536,25497600,102400000,41455616,19927040,84668416,5984256,15904768,52,70,0,220,0,44,40,0,408,50,20,0,0,0,0,0.0026978159684926607,0.003106113843991567,0.020401785714285716,0.0010933288784942645,0.002853211009174312,0.02018992500815129,0.0030622222222222223,0.0003157981338805219,0.003355135135135135,0.0004972885032537961,0.004674758324382385,0.004791004919184821,0.04328947368421053,0.0042952890076845985,0.004570642201834863,0.07233050847457621,0.004712,0.0031188492658076137,0.007008166969147,0.0041956140350877195
1693313146,4.92542292424676,7.1536399499412555,0.9513628397673187,7.424761333480152,0.5208459662955687,14.485028254765375,7.164733321947053,0.5250465719339851,6.947271880036261,5.374722778376713,0.33870220241117943,0.9627848258130268,173867008,97390592,18751488,84987904,83009536,25497600,102400000,41455616,19927040,84668416,5984256,15904768,34,94,6,244,4,42,44,4,490,74,36,0,0,0,0,0.0027057949479940566,0.003106113843991567,0.020401785714285716,0.0010933288784942645,0.002853211009174312,0.02018992500815129,0.0030622222222222223,0.0003157981338805219,0.003355135135135135,0.0004972885032537961,0.004681426448736998,0.004791004919184821,0.04328947368421053,0.0042952890076845985,0.004570642201834863,0.07233050847457621,0.004712,0.0031188492658076137,0.007008166969147,0.0041956140350877195
